manifesto_id,lowe_rile,edate,partyabbrev,parfam_meta,coderyear,pervote,presvote,absseat,totseats,progtype,corpusversion,total,peruncod,416_meta_perc,501_meta_perc,mpd_rile,planeco,markeco,welfare,intpeace,datasetversion,country,language,partyname,parfam_name,party,parfam_fixed,year,date,climate_dec,climate_perc,501_dec,416_dec,std_mpd_rile,std_lowe_rile,std_diff_rile
13229_200502,-2.000991846613916,08/02/2005,EL,20,2005.0,3.399,,6,175,1,2023-1,223,2.691,3.587,13.453,-42.152,4.036,0.448,13.901,12.556,2023a,Denmark,danish,Red-Green Unity List,LEF,13229,20,2005,200502,0.0368852459,3.68852459,0.13453,0.03587,-1.9139889758451023,-1.9095797531464465,-0.0044092226986558
13230_200502,-2.2380352665726466,08/02/2005,SF,20,2005.0,5.989,,11,175,1,2023-1,529,2.079,0.378,20.605,-40.832,0.756,1.134,24.575,0.756,2023a,Denmark,danish,Socialist People’s Party,LEF,13230,20,2005,200502,0.03448275862,3.448275862,0.20605,0.00378,-1.8460739639549224,-2.212730169774322,0.3666562058193992
13320_200502,-1.8450851983655123,08/02/2005,SD,30,2005.0,25.835,,47,175,1,2023-1,289,2.422,0.0,8.304,-36.332,0.0,2.076,27.336,0.0,2023a,Denmark,danish,Social Democratic Party,SOC,13320,30,2005,200502,0.01935483871,1.935483871,0.08304,0.0,-1.61454551432931,-1.710193643294557,0.0956481289652468
13330_200502,-0.6998471060064793,08/02/2005,CD,60,2005.0,1.0,,0,175,1,2023-1,64,4.688,4.688,0.0,-10.938,0.0,7.812,17.188,0.0,2023a,Denmark,danish,Centre Democrats,CON,13330,60,2005,200502,0.0,0.0,0.0,0.04688,-0.3080047477086878,-0.2455699684538971,-0.0624347792547907
13410_200502,-0.2083043273035025,08/02/2005,RV,40,2005.0,9.181,,17,175,1,2023-1,88,12.5,0.0,11.364,0.0,0.0,3.409,4.545,0.0,2023a,Denmark,danish,Danish Social-Liberal Party,LIB,13410,40,2005,200502,0.0,0.0,0.11364,0.0,0.2547637371813006,0.3830549399285998,-0.1282912027472991
13420_200502,-0.3258671323726396,08/02/2005,V,40,2005.0,29.031,,52,175,1,2023-1,253,0.0,0.0,12.648,-2.372,0.0,15.81,19.763,0.0,2023a,Denmark,danish,Liberals,LIB,13420,40,2005,200502,0.01465201465,1.465201465,0.12648,0.0,0.1327225188453112,0.232706057251935,-0.0999835384066238
13520_200502,-0.3091781946624223,08/02/2005,K,50,2005.0,1.7,,0,175,1,2023-1,206,1.456,0.971,0.971,-3.883,4.854,0.971,8.252,0.485,2023a,Denmark,danish,Christian Democrats,CHR,13520,50,2005,200502,0.003663003663,0.3663003663,0.00971,0.00971,0.0549804105376889,0.2540492289831302,-0.1990688184454413
13620_200502,0.1145515205055351,08/02/2005,KF,60,2005.0,10.273,,18,175,1,2023-1,175,0.571,0.0,1.714,9.714,0.571,13.714,20.0,1.143,2023a,Denmark,danish,Conservative People’s Party,CON,13620,60,2005,200502,0.0,0.0,0.01714,0.0,0.7545564837731226,0.7959492729208234,-0.0413927891477008
13720_200502,0.5048375819213677,08/02/2005,DF,70,2005.0,13.253,,24,175,1,2023-1,50,2.0,0.0,10.0,38.0,0.0,2.0,14.0,0.0,2023a,Denmark,danish,Danish People’s Party,NAT,13720,70,2005,200502,0.0,0.0,0.1,0.0,2.2098928673531386,1.2950788507123554,0.9148140166407832
13001_200711,-0.9217040859254442,13/11/2007,NY,40,2010.0,2.81,,5,175,1,2023-1,48,0.0,0.0,12.5,-12.5,0.0,0.0,12.5,0.0,2023a,Denmark,danish,New Alliance,LIB,13001,40,2007,200711,0.1132075472,11.32075472,0.125,0.0,-0.388370845112067,-0.5292987296485577,0.1409278845364907
13229_200711,-1.675387054146691,13/11/2007,EL,20,2010.0,2.17,,4,175,1,2023-1,303,7.261,0.0,10.561,-33.003,5.281,0.0,18.812,5.941,2023a,Denmark,danish,Red-Green Unity List,LEF,13229,20,2007,200711,0.159375,15.9375,0.10561,0.0,-1.4432659123729406,-1.493169846009362,0.0499039336364215
13230_200711,-1.9845623034895925,13/11/2007,SF,20,2010.0,13.04,,23,175,1,2023-1,70,0.0,0.0,15.714,-37.143,0.0,0.0,10.0,0.0,2023a,Denmark,danish,Socialist People’s Party,LEF,13230,20,2007,200711,0.1014492754,10.14492754,0.15714,0.0,-1.6562720860285038,-1.8885683163218705,0.2322962302933666
13320_200711,-0.8744475497076616,13/11/2007,SD,30,2010.0,25.47,,45,175,1,2023-1,117,2.564,11.966,7.692,-8.547,5.983,0.0,17.949,0.855,2023a,Denmark,danish,Social Democratic Party,SOC,13320,30,2007,200711,0.06666666667,6.666666667,0.07692,0.11966,-0.1849859648076124,-0.4688632252784925,0.2838772604708801
13410_200711,-0.8611490705547782,13/11/2007,RV,40,2010.0,5.12,,9,175,1,2023-1,52,1.923,0.0,19.231,-9.615,3.846,0.0,7.692,0.0,2023a,Denmark,danish,Danish Social-Liberal Party,LIB,13410,40,2007,200711,0.06,6.0,0.19231,0.0,-0.2399353835187578,-0.4518560478743883,0.2119206643556305
13420_200711,-0.6424843780135028,13/11/2007,V,40,2010.0,26.26,,46,175,1,2023-1,129,0.0,0.0,6.202,-6.977,5.426,5.426,6.977,0.0,2023a,Denmark,danish,Liberals,LIB,13420,40,2007,200711,0.1513157895,15.13157895,0.06202,0.0,-0.1042082612715654,-0.1722098435746247,0.0680015823030592
13620_200711,-1.0093011781201282,13/11/2007,KF,60,2010.0,10.39,,18,175,1,2023-1,121,0.0,0.0,8.264,-17.355,1.653,0.0,23.967,0.0,2023a,Denmark,danish,Conservative People’s Party,CON,13620,60,2007,200711,0.048,4.8,0.08264,0.0,-0.6381643168748111,-0.6413250200169304,0.0031607031421192
13720_200711,0.0851683294995826,13/11/2007,DF,70,2010.0,13.86,,25,175,1,2023-1,47,0.0,0.0,17.021,14.894,0.0,0.0,12.766,0.0,2023a,Denmark,danish,Danish People’s Party,NAT,13720,70,2007,200711,0.01923076923,1.923076923,0.17021,0.0,1.021071454675494,0.758371656985052,0.2626997976904419
13001_201109,1.0361008596112438,15/09/2011,,40,2012.0,4.976,,9,175,1,2023-1,87,5.747,0.0,0.0,51.724,0.0,14.943,9.195,0.0,2023a,Denmark,danish,Liberal Alliance,LIB,13001,40,2011,201109,0.02127659574,2.127659574,0.0,0.0,2.9160031879446726,1.974501565752561,0.9415016221921116
13229_201109,-1.4338231896091242,15/09/2011,EL,20,2012.0,6.682,,12,175,1,2023-1,450,0.222,2.889,4.667,-41.778,16.444,0.444,21.333,0.0,2023a,Denmark,danish,Red-Green Unity List,LEF,13229,20,2011,201109,0.1027027027,10.27027027,0.04667,0.02889,-1.8947463891428848,-1.1842383169690178,-0.7105080721738668
13230_201109,-1.8270495891499448,15/09/2011,SF,20,2012.0,9.196,,16,175,1,2023-1,491,5.092,1.833,7.739,-45.418,10.794,0.204,24.847,0.0,2023a,Denmark,danish,Socialist People’s Party,LEF,13230,20,2011,201109,0.04861111111,4.861111111,0.07739,0.01833,-2.082027179506713,-1.687128238446835,-0.3948989410598782
13320_201109,-0.445356961413573,15/09/2011,SD,30,2012.0,24.857,,44,175,1,2023-1,169,2.367,0.0,7.101,-6.509,5.917,4.142,15.976,0.0,2023a,Denmark,danish,Social Democratic Party,SOC,13320,30,2011,201109,0.04046242775,4.046242775,0.07101,0.0,-0.0801293025105018,0.0798927394941206,-0.1600220420046224
13410_201109,-0.2526225941960778,15/09/2011,RV,40,2012.0,9.479,,17,175,1,2023-1,127,0.0,2.362,0.787,-0.787,0.0,5.512,4.724,0.0,2023a,Denmark,danish,Danish Social-Liberal Party,LIB,13410,40,2011,201109,0.01379310345,1.379310345,0.00787,0.02362,0.2142719838801102,0.3263771334952948,-0.1121051496151846
13420_201109,-0.4025529975911279,15/09/2011,V,40,2012.0,26.739,,47,175,1,2023-1,226,2.212,0.0,0.0,-13.717,0.442,13.274,25.221,0.0,2023a,Denmark,danish,Liberals,LIB,13420,40,2011,201109,0.008368200837,0.8368200837,0.0,0.0,-0.4509864280441493,0.134633931923583,-0.5856203599677323
13620_201109,1.0986565195028657,15/09/2011,KF,60,2012.0,4.922,,8,175,1,2023-1,142,4.225,0.0,0.704,47.887,0.0,14.789,12.676,0.704,2023a,Denmark,danish,Conservative People’s Party,CON,13620,60,2011,201109,0.0,0.0,0.00704,0.0,2.7185865965639007,2.054502834557569,0.6640837620063316
13720_201109,0.7041923629405247,15/09/2011,DF,70,2012.0,12.303,,22,175,1,2023-1,346,3.757,0.0,2.312,30.925,0.0,0.867,8.96,0.0,2023a,Denmark,danish,Danish People’s Party,NAT,13720,70,2011,201109,0.01061007958,1.061007958,0.02312,0.0,1.845878693775092,1.5500299686688797,0.2958487251062125
13001_201506,1.016043480661478,18/06/2015,,40,2019.0,7.534,,13,175,9,2023-1,108,0.0,0.0,0.0,28.704,0.0,18.519,14.815,0.0,2023a,Denmark,danish,Liberal Alliance,LIB,13001,40,2015,201506,0.02777777778,2.777777778,0.0,0.0,1.731606541193207,1.948850557232083,-0.217244016038876
13110_201506,-1.5682386460112134,18/06/2015,,20,2019.0,4.796,,9,175,9,2023-1,165,0.606,26.061,0.0,-29.697,7.273,1.212,5.455,0.0,2023a,Denmark,danish,Alternativ,LEF,13110,20,2015,201506,0.06097560976,6.097560976,0.0,0.26061,-1.2731696780479906,-1.3561397416810543,0.0829700636330637
13229_201506,-3.1152544201226635,18/06/2015,EL,20,2019.0,7.799,,14,175,9,2023-1,112,0.0,8.036,4.464,-46.429,0.0,0.0,45.536,0.893,2023a,Denmark,danish,Red-Green Unity List,LEF,13229,20,2015,201506,0.03603603604,3.603603604,0.04464,0.08036,-2.134043904522601,-3.3345894136163907,1.2005455090937898
13230_201506,-3.19041164957881,18/06/2015,SF,20,2019.0,4.194,,7,175,9,2023-1,193,0.0,8.808,17.617,-64.249,0.0,0.0,22.28,0.0,2023a,Denmark,danish,Socialist People’s Party,LEF,13230,20,2015,201506,0.1111111111,11.11111111,0.17617,0.08808,-3.0508965650400257,-3.4307065951276696,0.3798100300876439
13320_201506,-0.4591907448712282,18/06/2015,SD,30,2019.0,26.284,,47,175,1,2023-1,574,0.348,0.871,4.878,-2.091,2.265,3.31,30.836,0.0,2023a,Denmark,danish,Social Democratic Party,SOC,13320,30,2015,201506,0.02120141343,2.120141343,0.04878,0.00871,0.147180184255266,0.062200971380675,0.084979212874591
13410_201506,-0.2461330695389088,18/06/2015,RV,40,2020.0,4.575,,8,175,9,2023-1,32,0.0,3.125,9.375,6.25,6.25,0.0,21.875,0.0,2023a,Denmark,danish,Danish Social-Liberal Party,LIB,13410,40,2015,201506,0.0625,6.25,0.09375,0.03125,0.5763310283279846,0.3346764657605826,0.2416545625674019
13420_201506,0.4167289700033905,18/06/2015,V,40,2019.0,19.471,,34,175,9,2023-1,101,7.921,0.0,0.0,17.822,0.0,4.95,20.792,0.0,2023a,Denmark,danish,Liberals,LIB,13420,40,2015,201506,0.0,0.0,0.0,0.0,1.1717192992318926,1.182398387293085,-0.0106790880611924
13620_201506,1.1121008745398528,18/06/2015,KF,60,2019.0,3.353,,6,175,9,2023-1,35,0.0,0.0,0.0,60.0,0.0,34.286,0.0,0.0,2023a,Denmark,danish,Conservative People’s Party,CON,13620,60,2015,201506,0.0,0.0,0.0,0.0,3.341809732189465,2.0716965699140086,1.270113162275457
13720_201506,0.1512309697239233,18/06/2015,DF,70,2019.0,21.078,,37,175,9,2023-1,32,0.0,0.0,0.0,18.75,0.0,0.0,25.0,0.0,2023a,Denmark,danish,Danish People’s Party,NAT,13720,70,2015,201506,0.0,0.0,0.0,0.0,1.2194656106213522,0.8428579376463461,0.3766076729750061
13001_201906,0.3014377708538305,05/06/2019,,40,2020.0,2.329,,4,175,1,2023-1,206,0.971,2.913,5.34,15.534,3.883,12.621,11.65,0.971,2023a,Denmark,danish,Liberal Alliance,LIB,13001,40,2019,201906,0.07246376812,7.246376812,0.0534,0.02913,1.0539999452889146,1.03495461913533,0.0190453261535845
13110_201906,-1.8763510100587952,05/06/2019,,20,2020.0,2.953,,5,175,9,2023-1,1385,3.177,11.986,6.643,-34.946,3.321,0.217,25.415,1.155,2023a,Denmark,danish,Alternativ,LEF,13110,20,2019,201906,0.04479768786,4.479768786,0.06643,0.11986,-1.5432347518446214,-1.7501789077776524,0.2069441559330309
13229_201906,-2.534781419554166,05/06/2019,EL,20,2020.0,6.94,,13,175,9,2023-1,275,2.545,7.273,9.091,-38.182,0.0,0.0,33.091,1.091,2023a,Denmark,danish,Red-Green Unity List,LEF,13229,20,2019,201906,0.08041958042,8.041958042,0.09091,0.07273,-1.7097294325087289,-2.5922333001490374,0.8825038676403087
13230_201906,-2.035626404428629,05/06/2019,SF,20,2020.0,7.71,,14,175,9,2023-1,627,2.392,6.22,13.078,-29.027,1.435,0.0,30.941,0.319,2023a,Denmark,danish,Socialist People’s Party,LEF,13230,20,2019,201906,0.08173076923,8.173076923,0.13078,0.0622,-1.2386976644370662,-1.953873244326588,0.7151755798895212
13320_201906,-1.477213731493448,05/06/2019,SD,30,2020.0,25.905,,48,175,9,2023-1,2597,0.886,5.968,16.095,-18.483,0.655,0.0,24.875,0.0,2023a,Denmark,danish,Social Democratic Party,SOC,13320,30,2019,201906,0.07370054306,7.370054306,0.16095,0.05968,-0.6962007815809645,-1.239729673161196,0.5435288915802314
13410_201906,-1.3016031268506296,05/06/2019,RV,40,2020.0,8.628,,16,175,9,2023-1,620,1.29,6.774,10.0,-19.516,1.129,1.613,19.516,0.806,2023a,Denmark,danish,Danish Social-Liberal Party,LIB,13410,40,2019,201906,0.07920792079,7.920792079,0.1,0.06774,-0.7493494234616884,-1.01514454031502,0.2657951168533314
13420_201906,-0.969364935517711,05/06/2019,V,40,2020.0,23.393,,43,175,9,2023-1,143,0.0,4.196,8.392,-17.483,0.0,0.0,33.566,0.0,2023a,Denmark,danish,Liberals,LIB,13420,40,2019,201906,0.04964539007,4.964539007,0.08392,0.04196,-0.6447500149974952,-0.5902513028659441,-0.0544987121315511
13620_201906,-0.5923697822619287,05/06/2019,KF,60,2020.0,6.622,,12,175,9,2023-1,972,0.0,1.749,9.774,-7.202,3.395,2.366,26.235,0.0,2023a,Denmark,danish,Conservative People’s Party,CON,13620,60,2019,201906,0.04550155119,4.550155119,0.09774,0.01749,-0.115784683752846,-0.1081192200767347,-0.0076654636761113
13720_201906,0.6033446550615329,05/06/2019,DF,70,2020.0,8.735,,16,175,9,2023-1,94,0.0,0.0,7.447,32.979,0.0,0.0,22.34,0.0,2023a,Denmark,danish,Danish People’s Party,NAT,13720,70,2019,201906,0.01052631579,1.052631579,0.07447,0.0,1.9515585683375385,1.4210577125952657,0.5305008557422728
13730_201906,0.0348520523140951,05/06/2019,,70,2020.0,2.356,,4,175,9,2023-1,682,0.0,0.147,3.666,2.933,1.173,4.252,13.636,0.587,2023a,Denmark,danish,The New Right,NAT,13730,70,2019,201906,0.0320610687,3.20610687,0.03666,0.00147,0.4056688355706164,0.6940231068561356,-0.2883542712855191
14110_199103,-1.6295559887468412,17/03/1991,VL,10,1995.0,6.82,,10,200,1,,101,0.0,0.0,39.604,-38.614,14.851,0.0,2.97,1.98,2023a,Finland,finnish,Green Union,ECO,14110,10,1991,199103,0.1274509804,12.74509804,0.39604,0.0,-1.7319561636727872,-1.4345573497296389,-0.2973988139431482
14223_199103,-1.1837446281113255,17/03/1991,VAS,20,1995.0,10.075,,19,200,1,,56,0.0,0.0,19.643,-30.357,21.429,0.0,16.071,0.0,2023a,Finland,finnish,Left Wing Alliance,LEF,14223,20,1991,199103,0.04545454545,4.545454545,0.19643,0.0,-1.3071271839930805,-0.8644175005086574,-0.4427096834844231
14320_199103,-0.213816048393987,17/03/1991,SSDP,30,1995.0,22.124,,48,200,1,,85,0.0,0.0,12.941,1.176,8.235,7.059,10.588,0.0,2023a,Finland,finnish,Finnish Social Democrats,SOC,14320,30,1991,199103,0.0253164557,2.53164557,0.12941,0.0,0.3152698386834607,0.3760061024404809,-0.0607362637570201
14620_199103,-0.4715022772851029,17/03/1991,KK,60,1995.0,19.314,,40,200,1,,67,0.0,0.0,10.448,-4.478,13.433,7.463,8.955,1.493,2023a,Finland,finnish,National Coalition,CON,14620,60,1991,199103,0.02777777778,2.777777778,0.10448,0.0,0.0243672044205246,0.0464559817866019,-0.0220887773660773
14810_199103,-0.150658098519588,17/03/1991,SK,80,1995.0,24.825,,55,200,1,,79,0.0,0.0,11.392,1.266,18.987,0.0,1.266,0.0,2023a,Finland,finnish,Finnish Centre,AGR,14810,80,1991,199103,0.04918032787,4.918032787,0.11392,0.0,0.3199004076759729,0.4567776286913251,-0.1368772210153522
14901_199103,-0.9061816839857504,17/03/1991,RKP/SFP,90,1995.0,5.826,,12,200,1,,130,0.0,0.0,19.231,-7.692,9.231,0.0,15.385,0.0,2023a,Finland,finnish,Swedish People’s Party,ETH,14901,90,1991,199103,0.05084745763,5.084745763,0.19231,0.0,-0.1409955593787461,-0.5094474187962981,0.368451859417552
14110_199503,-1.4794348318956967,19/03/1995,VL,10,1997.0,6.516,,9,200,1,,67,0.0,1.493,22.388,-13.433,0.0,0.0,25.373,0.0,2023a,Finland,finnish,Green Union,ECO,14110,10,1995,199503,0.1492537313,14.92537313,0.22388,0.01493,-0.436374410334444,-1.2425701971142815,0.8061957867798375
14223_199503,-0.9315628814859096,19/03/1995,VAS,20,1997.0,11.16,,22,200,1,,47,4.255,2.128,2.128,-14.894,0.0,0.0,36.17,0.0,2023a,Finland,finnish,Left Wing Alliance,LEF,14223,20,1995,199503,0.0303030303,3.03030303,0.02128,0.02128,-0.5115439803128928,-0.5419069597446493,0.0303629794317564
14320_199503,-0.6359725838558274,19/03/1995,SSDP,30,1997.0,28.251,,63,200,1,,51,0.0,1.961,5.882,-13.725,0.0,7.843,39.216,0.0,2023a,Finland,finnish,Finnish Social Democrats,SOC,14320,30,1995,199503,0.0,0.0,0.05882,0.01961,-0.451398034176817,-0.163882031259742,-0.2875160029170751
14620_199503,0.3130055301244949,19/03/1995,KK,60,1997.0,17.894,,39,200,1,,171,1.754,0.585,3.509,14.62,1.17,5.263,17.544,0.585,2023a,Finland,finnish,National Coalition,CON,14620,60,1995,199503,0.03546099291,3.546099291,0.03509,0.00585,1.0069739446316237,1.0497484111037525,-0.042774466472129
14810_199503,0.5508308719442656,19/03/1995,SK,80,1997.0,19.85,,44,200,1,,41,4.878,0.0,21.951,26.829,0.0,12.195,9.756,0.0,2023a,Finland,finnish,Finnish Centre,AGR,14810,80,1995,199503,0.1666666667,16.66666667,0.21951,0.0,1.6351363538492016,1.3538988130422764,0.2812375408069252
14901_199503,0.0179507990561678,19/03/1995,RKP/SFP,90,1997.0,5.494,,12,200,1,,193,6.218,0.0,4.663,4.145,0.0,3.109,16.062,1.554,2023a,Finland,finnish,Swedish People’s Party,ETH,14901,90,1995,199503,0.02150537634,2.150537634,0.04663,0.0,0.4680271646697813,0.6724084087237598,-0.2043812440539785
14110_199903,-1.2745211505844547,21/03/1999,VL,10,2000.0,7.27,,11,200,1,,256,0.781,1.172,24.609,-6.25,0.0,0.391,14.063,0.781,2023a,Finland,finnish,Green Union,ECO,14110,10,1999,199903,0.1737089202,17.37089202,0.24609,0.01172,-0.0668035539653832,-0.9805099050670704,0.9137063511016872
14320_199903,-0.2290759919057761,21/03/1999,SSDP,30,2000.0,22.86,,51,200,1,,73,2.74,0.0,2.74,-1.37,0.0,6.849,21.918,1.37,2023a,Finland,finnish,Finnish Social Democrats,SOC,14320,30,1999,199903,0.0,0.0,0.0274,0.0,0.1842761869619475,0.3564904447853471,-0.1722142578233995
14620_199903,0.6080169823770767,21/03/1999,KK,60,2000.0,21.03,,46,200,1,,112,2.679,0.0,1.786,29.464,0.0,14.286,8.036,0.0,2023a,Finland,finnish,National Coalition,CON,14620,60,1999,199903,0.06515151515,6.515151515,0.01786,0.0,1.7707091237966437,1.4270330650120318,0.3436760587846117
14810_199903,-0.6237538599262606,21/03/1999,SK,80,2000.0,22.399,,48,200,1,,286,1.399,6.643,4.196,-1.049,0.699,2.098,15.035,2.448,2023a,Finland,finnish,Finnish Centre,AGR,14810,80,1999,199903,0.02,2.0,0.04196,0.06643,0.2007918830352412,-0.1482557327083877,0.3490476157436289
14901_199903,0.4588768382412893,21/03/1999,RKP/SFP,90,2000.0,5.51,,12,200,1,,124,2.419,0.0,7.258,14.516,0.0,3.226,15.323,0.0,2023a,Finland,finnish,Swedish People’s Party,ETH,14901,90,1999,199903,0.008771929825,0.8771929825,0.07258,0.0,1.0016230649069426,1.2363005112943346,-0.2346774463873919
14110_200303,-2.701545310918809,16/03/2003,VL,10,2003.0,8.008,,14,200,1,,352,0.0,2.557,25.284,-33.523,1.989,0.284,18.182,3.125,2023a,Finland,finnish,Green Union,ECO,14110,10,2003,200303,0.0959752322,9.59752322,0.25284,0.02557,-1.4700203109963448,-2.805504536087496,1.3354842250911505
14223_200303,-2.7227311579744224,16/03/2003,VAS,20,2003.0,9.928,,19,200,1,,37,0.0,10.811,2.703,-45.946,5.405,0.0,37.838,5.405,2023a,Finland,finnish,Left Wing Alliance,LEF,14223,20,2003,200303,0.03333333333,3.333333333,0.02703,0.10811,-2.109193184262785,-2.83259872145928,0.7234055371964949
14320_200303,-1.3023224237100308,16/03/2003,SSDP,30,2003.0,24.473,,53,200,1,,194,0.0,0.0,4.639,-24.742,7.216,2.577,22.165,0.515,2023a,Finland,finnish,Finnish Social Democrats,SOC,14320,30,2003,200303,0.0145631068,1.45631068,0.04639,0.0,-1.0182311296268998,-1.0160644356769943,-0.0021666939499054
14520_200303,-0.1976059840760902,16/03/2003,KD,50,2003.0,5.337,,7,200,1,,64,0.0,0.0,9.375,7.813,10.938,1.563,23.438,0.0,2023a,Finland,finnish,Christian Democrats in Finland,CHR,14520,50,2003,200303,0.04,4.0,0.09375,0.0,0.6567485764979472,0.3967368519056659,0.2600117245922813
14620_200303,-0.5575496489721017,16/03/2003,KK,60,2003.0,18.551,,40,200,1,,205,0.0,0.0,5.366,9.756,0.976,12.195,22.927,0.0,2023a,Finland,finnish,National Coalition,CON,14620,60,2003,200303,0.03726708075,3.726708075,0.05366,0.0,0.7567174159696283,-0.0635883998764231,0.8203058158460513
14810_200303,-0.5400138595407284,16/03/2003,SK,80,2003.0,24.694,,55,200,1,,550,0.364,0.0,7.455,-7.636,7.455,4.364,25.818,0.0,2023a,Finland,finnish,Finnish Centre,AGR,14810,80,2003,200303,0.03361344538,3.361344538,0.07455,0.0,-0.1381143164500718,-0.0411622052453086,-0.0969521112047631
14110_200703,-1.54269035180259,18/03/2007,VL,10,2011.0,8.46,,15,200,1,2023-1,340,0.0,5.0,20.588,-21.471,1.765,0.0,23.235,2.353,2023a,Finland,finnish,Green Union,ECO,14110,10,2007,200703,0.1604938272,16.04938272,0.20588,0.05,-0.8499356721323712,-1.323466503863172,0.4735308317308009
14223_200703,-2.141660534459608,18/03/2007,VAS,20,2011.0,8.82,,17,200,1,2023-1,390,0.0,2.051,5.641,-42.051,1.026,0.0,30.256,1.282,2023a,Finland,finnish,Left Wing Alliance,LEF,14223,20,2007,200703,0.08443271768,8.443271768,0.05641,0.02051,-1.908792448420172,-2.089478319132131,0.1806858707119591
14320_200703,-1.4419795563725015,18/03/2007,SSDP,30,2011.0,21.44,,45,200,1,2023-1,398,0.0,1.005,4.523,-36.432,1.759,0.754,23.367,0.0,2023a,Finland,finnish,Finnish Social Democrats,SOC,14320,30,2007,200703,0.05141388175,5.141388175,0.04523,0.01005,-1.619690590987657,-1.1946693425714925,-0.4250212484161648
14520_200703,-0.9463482961094768,18/03/2007,KD,50,2011.0,4.97,,7,200,1,2023-1,278,0.719,0.36,9.353,-15.108,1.799,0.719,29.137,0.36,2023a,Finland,finnish,Christian Democrats in Finland,CHR,14520,50,2007,200703,0.09352517986,9.352517986,0.09353,0.0036,-0.5225544443617554,-0.5608157512391808,0.0382613068774254
14620_200703,-0.9088449189795104,18/03/2007,KK,60,2011.0,22.26,,50,200,1,2023-1,180,0.0,1.111,6.667,-20.556,0.556,1.111,28.889,0.556,2023a,Finland,finnish,National Coalition,CON,14620,60,2007,200703,0.06703910615,6.703910615,0.06667,0.01111,-0.8028582207084968,-0.5128533804470238,-0.290004840261473
14810_200703,-0.8532441390656542,18/03/2007,SK,80,2011.0,23.11,,51,200,1,2023-1,782,1.535,1.151,4.476,-15.09,2.558,0.128,19.821,0.767,2023a,Finland,finnish,Finnish Centre,AGR,14810,80,2007,200703,0.1075697211,10.75697211,0.04476,0.01151,-0.5216283305632529,-0.4417465781630588,-0.079881752400194
14820_200703,-0.4768041310432638,18/03/2007,PS,70,2011.0,4.05,,5,200,1,2023-1,583,0.0,0.686,2.916,-6.518,4.117,0.172,22.813,0.686,2023a,Finland,finnish,True Finns,NAT,14820,70,2007,200703,0.04459691252,4.459691252,0.02916,0.00686,-0.080592359409753,0.0396755397225853,-0.1202678991323383
14901_200703,-1.690060825836138,18/03/2007,RKP/SFP,90,2011.0,4.97,,10,200,1,2023-1,106,0.0,0.0,7.547,-25.472,1.887,0.943,24.528,0.943,2023a,Finland,swedish,Swedish People’s Party,ETH,14901,90,2007,200703,0.04761904762,4.761904762,0.07547,0.0,-1.0557901892328323,-1.5119358594339598,0.4561456702011275
