manifesto_id,lowe_rile,edate,partyabbrev,parfam_meta,candidatename,manual,coderyear,testresult,testeditsim,pervote,voteest,presvote,absseat,totseats,progtype,corpusversion,total,peruncod,416_meta_perc,501_meta_perc,rile,planeco,markeco,welfare,intpeace,datasetversion,country,language,partyname,parfam_name,party,parfam_fixed,year,date,501_raw,416_raw,final_broad,final_broad_perc,501_meta_dec,416_meta_dec,std_rile,std_lowe_rile,std_diff_rile
13420_199803,0.6322010675161644,11/03/1998,V,40,,1,2001.0,0.842,,24.01,0.0,,42,175,1,2023-1,70,2.857,0.0,0.0,28.571,0.0,21.429,11.429,0.0,2023a,Denmark,danish,Liberals,LIB,13420,40,1998,199803,0.0,0.0,0.02702702703,2.702702703,0.0,0.0,1.7247635892376052,1.4579616412490557,0.2668019479885495
13520_199803,1.0985902786334378,11/03/1998,KrF,50,,1,2001.0,0.842,,2.51,0.0,,4,175,1,2023-1,81,4.938,0.0,2.469,43.21,0.0,2.469,16.049,0.0,2023a,Denmark,danish,Christian People’s Party,CHR,13520,50,1998,199803,0.03409090909,0.02272727273,0.01136363636,1.136363636,0.02469,0.0,2.477951361253014,2.0544181203428975,0.4235332409101167
13620_199803,0.1311821505539834,11/03/1998,KF,60,,1,2001.0,0.842,,8.92,0.0,,16,175,1,2023-1,241,2.49,0.0,9.544,18.672,0.415,10.373,7.469,0.415,2023a,Denmark,danish,Conservative People’s Party,CON,13620,60,1998,199803,0.09274193548,0.0,0.01612903226,1.612903226,0.09544,0.0,1.2154524508278417,0.8172178760689255,0.3982345747589162
13720_199803,0.3034003263016265,11/03/1998,DF,70,,1,2001.0,0.842,,7.41,0.0,,13,175,1,2023-1,72,4.167,0.0,2.778,9.722,0.0,9.722,11.111,1.389,2023a,Denmark,danish,Danish People’s Party,NAT,13720,70,1998,199803,0.06944444444,0.0,0.0,0.0,0.02778,0.0,0.7549680899057903,1.037464494759628,-0.28249640485383776
13951_199803,1.0638261725826945,11/03/1998,FP,70,,1,2001.0,0.842,,2.42,0.0,,4,175,1,2023-1,50,8.0,0.0,4.0,34.0,0.0,18.0,6.0,0.0,2023a,Denmark,danish,Progress Party,NAT,13951,70,1998,199803,0.06,0.0,0.0,0.0,0.04,0.0,2.0040898010192607,2.0099589523355625,-0.005869151316301835
13230_200111,-1.231819172307886,20/11/2001,SF,20,,1,2002.0,0.842,,6.37,0.0,,12,175,1,,130,9.231,0.0,0.0,-33.846,2.308,0.0,26.923,0.769,2023a,Denmark,danish,Socialist People’s Party,LEF,13230,20,2001,200111,0.1141304348,0.02989130435,0.02173913043,2.173913043,0.0,0.0,-1.4866389086028051,-0.9258991400535129,-0.5607397685492922
13320_200111,-0.8968025915559625,20/11/2001,SD,30,,1,2002.0,0.842,,29.08,0.0,,52,175,1,2023-1,1125,8.356,0.0,8.889,-13.422,0.978,1.867,19.2,0.178,2023a,Denmark,danish,Social Democratic Party,SOC,13320,30,2001,200111,0.103367267,0.004698512138,0.01644479248,1.644479248,0.08889,0.0,-0.4358084519020259,-0.497452672103154,0.06164422020112814
13410_200111,-0.38102273067546877,20/11/2001,RV,40,,1,2002.0,0.842,,5.19,0.0,,9,175,1,,53,3.774,0.0,3.774,-3.774,0.0,1.887,11.321,3.774,2023a,Denmark,danish,Danish Social-Liberal Party,LIB,13410,40,2001,200111,0.04081632653,0.02040816327,0.0,0.0,0.03774,0.0,0.06058854409528707,0.16216858944214133,-0.10158004534685425
13420_200111,0.945410096309069,20/11/2001,V,40,,1,2002.0,0.842,,31.25,0.0,,56,175,1,,69,8.696,0.0,0.0,36.232,0.0,11.594,13.043,0.0,2023a,Denmark,danish,Liberals,LIB,13420,40,2001,200111,0.06666666667,0.0,0.03333333333,3.333333333,0.0,0.0,2.1189279120335645,1.8585188370012595,0.2604090750323049
13620_200111,0.6054273463592725,20/11/2001,KF,60,,1,2002.0,0.842,,9.07,0.0,,16,175,1,,108,5.556,0.0,0.926,20.37,0.0,16.667,5.556,0.0,2023a,Denmark,danish,Conservative People’s Party,CON,13620,60,2001,200111,0.02597402597,0.0,0.02597402597,2.597402597,0.00926,0.0,1.3028158524865727,1.4237212277214268,-0.12090537523485412
13720_200111,3.367295829986474,20/11/2001,DF,70,,1,2002.0,0.842,,12.0,0.0,,22,175,1,,20,35.0,0.0,0.0,35.0,0.0,0.0,5.0,0.0,2023a,Denmark,danish,Danish People’s Party,NAT,13720,70,2001,200111,0.06555349412,0.006184291899,0.01917130489,1.917130489,0.0,0.0,2.0555405676027303,4.955823412328582,-2.9002828447258513
13229_200502,-2.000991846613916,08/02/2005,EL,20,,2,2005.0,,,3.399,0.0,,6,175,1,2023-1,223,2.691,3.587,13.453,-42.152,4.036,0.448,13.901,12.556,2023a,Denmark,danish,Red-Green Unity List,LEF,13229,20,2005,200502,0.1475409836,0.03278688525,0.0368852459,3.68852459,0.13453,0.03587,-1.9139889758451023,-1.9095797531464465,-0.004409222698655846
13230_200502,-2.2380352665726466,08/02/2005,SF,20,,2,2005.0,,,5.989,0.0,,11,175,1,2023-1,529,2.079,0.378,20.605,-40.832,0.756,1.134,24.575,0.756,2023a,Denmark,danish,Socialist People’s Party,LEF,13230,20,2005,200502,0.2011494253,0.003831417625,0.03448275862,3.448275862,0.20605,0.00378,-1.8460739639549226,-2.212730169774322,0.3666562058193992
13320_200502,-1.8450851983655125,08/02/2005,SD,30,,2,2005.0,,,25.835,0.0,,47,175,1,2023-1,289,2.422,0.0,8.304,-36.332,0.0,2.076,27.336,0.0,2023a,Denmark,danish,Social Democratic Party,SOC,13320,30,2005,200502,0.07741935484,0.0,0.01935483871,1.935483871,0.08304,0.0,-1.6145455143293101,-1.710193643294557,0.09564812896524688
13330_200502,-0.6998471060064793,08/02/2005,CD,60,,2,2005.0,,,1.0,0.0,,0,175,1,2023-1,64,4.688,4.688,0.0,-10.938,0.0,7.812,17.188,0.0,2023a,Denmark,danish,Centre Democrats,CON,13330,60,2005,200502,0.0,0.04838709677,0.0,0.0,0.0,0.04688,-0.30800474770868785,-0.24556996845389714,-0.06243477925479071
13410_200502,-0.20830432730350257,08/02/2005,RV,40,,2,2005.0,,,9.181,0.0,,17,175,1,2023-1,88,12.5,0.0,11.364,0.0,0.0,3.409,4.545,0.0,2023a,Denmark,danish,Danish Social-Liberal Party,LIB,13410,40,2005,200502,0.09411764706,0.01176470588,0.0,0.0,0.11364,0.0,0.25476373718130063,0.3830549399285998,-0.12829120274729916
13420_200502,-0.32586713237263965,08/02/2005,V,40,,2,2005.0,,,29.031,0.0,,52,175,1,2023-1,253,0.0,0.0,12.648,-2.372,0.0,15.81,19.763,0.0,2023a,Denmark,danish,Liberals,LIB,13420,40,2005,200502,0.1245421245,0.0,0.01465201465,1.465201465,0.12648,0.0,0.1327225188453112,0.23270605725193502,-0.09998353840662383
13520_200502,-0.30917819466242236,08/02/2005,K,50,,2,2005.0,,,1.7,0.0,,0,175,1,2023-1,206,1.456,0.971,0.971,-3.883,4.854,0.971,8.252,0.485,2023a,Denmark,danish,Christian Democrats,CHR,13520,50,2005,200502,0.01831501832,0.007326007326,0.003663003663,0.3663003663,0.00971,0.00971,0.05498041053768891,0.25404922898313026,-0.19906881844544136
13620_200502,0.11455152050553519,08/02/2005,KF,60,,2,2005.0,,,10.273,0.0,,18,175,1,2023-1,175,0.571,0.0,1.714,9.714,0.571,13.714,20.0,1.143,2023a,Denmark,danish,Conservative People’s Party,CON,13620,60,2005,200502,0.005813953488,0.0,0.0,0.0,0.01714,0.0,0.7545564837731226,0.7959492729208234,-0.04139278914770084
13720_200502,0.5048375819213677,08/02/2005,DF,70,,2,2005.0,,,13.253,0.0,,24,175,1,2023-1,50,2.0,0.0,10.0,38.0,0.0,2.0,14.0,0.0,2023a,Denmark,danish,Danish People’s Party,NAT,13720,70,2005,200502,0.07936507937,0.0,0.0,0.0,0.1,0.0,2.2098928673531386,1.2950788507123554,0.9148140166407832
13001_200711,-0.9217040859254442,13/11/2007,NY,40,,3,2010.0,0.826,,2.81,0.0,,5,175,1,2023-1,48,0.0,0.0,12.5,-12.5,0.0,0.0,12.5,0.0,2023a,Denmark,danish,New Alliance,LIB,13001,40,2007,200711,0.1320754717,0.0,0.1132075472,11.32075472,0.125,0.0,-0.38837084511206704,-0.5292987296485577,0.1409278845364907
13229_200711,-1.6753870541466913,13/11/2007,EL,20,,3,2010.0,0.826,,2.17,0.0,,4,175,1,2023-1,303,7.261,0.0,10.561,-33.003,5.281,0.0,18.812,5.941,2023a,Denmark,danish,Red-Green Unity List,LEF,13229,20,2007,200711,0.103125,0.0,0.159375,15.9375,0.10561,0.0,-1.4432659123729406,-1.493169846009362,0.04990393363642154
13230_200711,-1.9845623034895925,13/11/2007,SF,20,,3,2010.0,0.826,,13.04,0.0,,23,175,1,2023-1,70,0.0,0.0,15.714,-37.143,0.0,0.0,10.0,0.0,2023a,Denmark,danish,Socialist People’s Party,LEF,13230,20,2007,200711,0.1304347826,0.0,0.1014492754,10.14492754,0.15714,0.0,-1.6562720860285038,-1.8885683163218705,0.23229623029336666
13320_200711,-0.8744475497076616,13/11/2007,SD,30,,3,2010.0,0.826,,25.47,0.0,,45,175,1,2023-1,117,2.564,11.966,7.692,-8.547,5.983,0.0,17.949,0.855,2023a,Denmark,danish,Social Democratic Party,SOC,13320,30,2007,200711,0.08333333333,0.1166666667,0.06666666667,6.666666667,0.07692,0.11966,-0.18498596480761248,-0.46886322527849256,0.2838772604708801
13410_200711,-0.8611490705547782,13/11/2007,RV,40,,3,2010.0,0.826,,5.12,0.0,,9,175,1,2023-1,52,1.923,0.0,19.231,-9.615,3.846,0.0,7.692,0.0,2023a,Denmark,danish,Danish Social-Liberal Party,LIB,13410,40,2007,200711,0.16,0.02,0.06,6.0,0.19231,0.0,-0.2399353835187578,-0.4518560478743883,0.21192066435563053
13420_200711,-0.6424843780135028,13/11/2007,V,40,,3,2010.0,0.826,,26.26,0.0,,46,175,1,2023-1,129,0.0,0.0,6.202,-6.977,5.426,5.426,6.977,0.0,2023a,Denmark,danish,Liberals,LIB,13420,40,2007,200711,0.07236842105,0.0,0.1513157895,15.13157895,0.06202,0.0,-0.10420826127156549,-0.17220984357462474,0.06800158230305925
13620_200711,-1.0093011781201282,13/11/2007,KF,60,,3,2010.0,0.826,,10.39,0.0,,18,175,1,2023-1,121,0.0,0.0,8.264,-17.355,1.653,0.0,23.967,0.0,2023a,Denmark,danish,Conservative People’s Party,CON,13620,60,2007,200711,0.08,0.0,0.048,4.8,0.08264,0.0,-0.6381643168748111,-0.6413250200169304,0.0031607031421192477
13720_200711,0.08516832949958264,13/11/2007,DF,70,,3,2010.0,0.826,,13.86,0.0,,25,175,1,2023-1,47,0.0,0.0,17.021,14.894,0.0,0.0,12.766,0.0,2023a,Denmark,danish,Danish People’s Party,NAT,13720,70,2007,200711,0.1730769231,0.0,0.01923076923,1.923076923,0.17021,0.0,1.021071454675494,0.758371656985052,0.26269979769044194
13001_201109,1.0361008596112438,15/09/2011,,40,,4,2012.0,0.862,0.636,4.976,0.0,,9,175,1,2023-1,87,5.747,0.0,0.0,51.724,0.0,14.943,9.195,0.0,2023a,Denmark,danish,Liberal Alliance,LIB,13001,40,2011,201109,0.0,0.0,0.02127659574,2.127659574,0.0,0.0,2.9160031879446726,1.974501565752561,0.9415016221921115
13229_201109,-1.4338231896091242,15/09/2011,EL,20,,4,2012.0,0.862,0.636,6.682,0.0,,12,175,1,2023-1,450,0.222,2.889,4.667,-41.778,16.444,0.444,21.333,0.0,2023a,Denmark,danish,Red-Green Unity List,LEF,13229,20,2011,201109,0.05585585586,0.02162162162,0.1027027027,10.27027027,0.04667,0.02889,-1.8947463891428846,-1.1842383169690178,-0.7105080721738668
13230_201109,-1.8270495891499454,15/09/2011,SF,20,,4,2012.0,0.862,0.636,9.196,0.0,,16,175,1,2023-1,491,5.092,1.833,7.739,-45.418,10.794,0.204,24.847,0.0,2023a,Denmark,danish,Socialist People’s Party,LEF,13230,20,2011,201109,0.08506944444,0.01388888889,0.04861111111,4.861111111,0.07739,0.01833,-2.082027179506713,-1.687128238446835,-0.3948989410598782
13320_201109,-0.44535696141357306,15/09/2011,SD,30,,4,2012.0,0.862,0.636,24.857,0.0,,44,175,1,2023-1,169,2.367,0.0,7.101,-6.509,5.917,4.142,15.976,0.0,2023a,Denmark,danish,Social Democratic Party,SOC,13320,30,2011,201109,0.05780346821,0.0,0.04046242775,4.046242775,0.07101,0.0,-0.0801293025105018,0.07989273949412068,-0.16002204200462247
13410_201109,-0.2526225941960778,15/09/2011,RV,40,,4,2012.0,0.862,0.636,9.479,0.0,,17,175,1,2023-1,127,0.0,2.362,0.787,-0.787,0.0,5.512,4.724,0.0,2023a,Denmark,danish,Danish Social-Liberal Party,LIB,13410,40,2011,201109,0.0,0.0275862069,0.01379310345,1.379310345,0.00787,0.02362,0.21427198388011023,0.32637713349529485,-0.11210514961518461
13420_201109,-0.40255299759112795,15/09/2011,V,40,,4,2012.0,0.862,0.636,26.739,0.0,,47,175,1,2023-1,226,2.212,0.0,0.0,-13.717,0.442,13.274,25.221,0.0,2023a,Denmark,danish,Liberals,LIB,13420,40,2011,201109,0.0,0.0,0.008368200837,0.8368200837,0.0,0.0,-0.45098642804414935,0.13463393192358303,-0.5856203599677323
13620_201109,1.0986565195028657,15/09/2011,KF,60,,4,2012.0,0.862,0.636,4.922,0.0,,8,175,1,2023-1,142,4.225,0.0,0.704,47.887,0.0,14.789,12.676,0.704,2023a,Denmark,danish,Conservative People’s Party,CON,13620,60,2011,201109,0.006802721088,0.0,0.0,0.0,0.00704,0.0,2.7185865965639007,2.054502834557569,0.6640837620063316
13720_201109,0.7041923629405247,15/09/2011,DF,70,,4,2012.0,0.862,0.636,12.303,0.0,,22,175,1,2023-1,346,3.757,0.0,2.312,30.925,0.0,0.867,8.96,0.0,2023a,Denmark,danish,Danish People’s Party,NAT,13720,70,2011,201109,0.02652519894,0.0,0.01061007958,1.061007958,0.02312,0.0,1.8458786937750922,1.5500299686688797,0.2958487251062125
13001_201506,1.016043480661478,18/06/2015,,40,,5,2019.0,0.751,0.652,7.534,0.0,,13,175,9,2023-1,108,0.0,0.0,0.0,28.704,0.0,18.519,14.815,0.0,2023a,Denmark,danish,Liberal Alliance,LIB,13001,40,2015,201506,0.0,0.0,0.02777777778,2.777777778,0.0,0.0,1.731606541193207,1.948850557232083,-0.217244016038876
13110_201506,-1.5682386460112134,18/06/2015,,20,,5,2019.0,0.751,0.652,4.796,0.0,,9,175,9,2023-1,165,0.606,26.061,0.0,-29.697,7.273,1.212,5.455,0.0,2023a,Denmark,danish,Alternativ,LEF,13110,20,2015,201506,0.0,0.237804878,0.06097560976,6.097560976,0.0,0.26061,-1.2731696780479906,-1.3561397416810543,0.0829700636330637
13229_201506,-3.1152544201226635,18/06/2015,EL,20,,5,2019.0,0.751,0.652,7.799,0.0,,14,175,9,2023-1,112,0.0,8.036,4.464,-46.429,0.0,0.0,45.536,0.893,2023a,Denmark,danish,Red-Green Unity List,LEF,13229,20,2015,201506,0.04504504505,0.08108108108,0.03603603604,3.603603604,0.04464,0.08036,-2.134043904522601,-3.3345894136163907,1.2005455090937898
13230_201506,-3.19041164957881,18/06/2015,SF,20,,5,2019.0,0.751,0.652,4.194,0.0,,7,175,9,2023-1,193,0.0,8.808,17.617,-64.249,0.0,0.0,22.28,0.0,2023a,Denmark,danish,Socialist People’s Party,LEF,13230,20,2015,201506,0.1746031746,0.08465608466,0.1111111111,11.11111111,0.17617,0.08808,-3.0508965650400257,-3.4307065951276696,0.3798100300876439
13320_201506,-0.45919074487122824,18/06/2015,SD,30,,5,2019.0,0.751,0.652,26.284,0.0,,47,175,1,2023-1,574,0.348,0.871,4.878,-2.091,2.265,3.31,30.836,0.0,2023a,Denmark,danish,Social Democratic Party,SOC,13320,30,2015,201506,0.04770318021,0.008833922261,0.02120141343,2.120141343,0.04878,0.00871,0.14718018425526608,0.062200971380675034,0.08497921287459104
13410_201506,-0.2461330695389088,18/06/2015,RV,40,,5,2020.0,0.751,0.652,4.575,0.0,,8,175,9,2023-1,32,0.0,3.125,9.375,6.25,6.25,0.0,21.875,0.0,2023a,Denmark,danish,Danish Social-Liberal Party,LIB,13410,40,2015,201506,0.09375,0.03125,0.0625,6.25,0.09375,0.03125,0.5763310283279846,0.33467646576058263,0.24165456256740192
13420_201506,0.4167289700033905,18/06/2015,V,40,,5,2019.0,0.751,0.652,19.471,0.0,,34,175,9,2023-1,101,7.921,0.0,0.0,17.822,0.0,4.95,20.792,0.0,2023a,Denmark,danish,Liberals,LIB,13420,40,2015,201506,0.0,0.0,0.0,0.0,0.0,0.0,1.1717192992318926,1.182398387293085,-0.010679088061192443
13620_201506,1.1121008745398528,18/06/2015,KF,60,,5,2019.0,0.751,0.652,3.353,0.0,,6,175,9,2023-1,35,0.0,0.0,0.0,60.0,0.0,34.286,0.0,0.0,2023a,Denmark,danish,Conservative People’s Party,CON,13620,60,2015,201506,0.0,0.0,0.0,0.0,0.0,0.0,3.3418097321894655,2.0716965699140086,1.270113162275457
13720_201506,0.15123096972392336,18/06/2015,DF,70,,5,2019.0,0.751,0.652,21.078,0.0,,37,175,9,2023-1,32,0.0,0.0,0.0,18.75,0.0,0.0,25.0,0.0,2023a,Denmark,danish,Danish People’s Party,NAT,13720,70,2015,201506,0.02380952381,0.0,0.0,0.0,0.0,0.0,1.2194656106213522,0.8428579376463461,0.3766076729750061
13001_201906,0.3014377708538305,05/06/2019,,40,,5,2020.0,0.751,0.652,2.329,0.0,,4,175,1,2023-1,206,0.971,2.913,5.34,15.534,3.883,12.621,11.65,0.971,2023a,Denmark,danish,Liberal Alliance,LIB,13001,40,2019,201906,0.05314009662,0.02898550725,0.07246376812,7.246376812,0.0534,0.02913,1.0539999452889146,1.03495461913533,0.019045326153584563
13110_201906,-1.8763510100587952,05/06/2019,,20,,5,2020.0,0.751,0.652,2.953,0.0,,5,175,9,2023-1,1385,3.177,11.986,6.643,-34.946,3.321,0.217,25.415,1.155,2023a,Denmark,danish,Alternativ,LEF,13110,20,2019,201906,0.06647398844,0.1141618497,0.04479768786,4.479768786,0.06643,0.11986,-1.5432347518446214,-1.7501789077776524,0.20694415593303095
13229_201906,-2.534781419554166,05/06/2019,EL,20,,5,2020.0,0.751,0.652,6.94,0.0,,13,175,9,2023-1,275,2.545,7.273,9.091,-38.182,0.0,0.0,33.091,1.091,2023a,Denmark,danish,Red-Green Unity List,LEF,13229,20,2019,201906,0.09090909091,0.06643356643,0.08041958042,8.041958042,0.09091,0.07273,-1.7097294325087287,-2.5922333001490374,0.8825038676403087
13230_201906,-2.035626404428629,05/06/2019,SF,20,,5,2020.0,0.751,0.652,7.71,0.0,,14,175,9,2023-1,627,2.392,6.22,13.078,-29.027,1.435,0.0,30.941,0.319,2023a,Denmark,danish,Socialist People’s Party,LEF,13230,20,2019,201906,0.1298076923,0.0625,0.08173076923,8.173076923,0.13078,0.0622,-1.2386976644370662,-1.9538732443265874,0.7151755798895212
13320_201906,-1.477213731493448,05/06/2019,SD,30,,5,2020.0,0.751,0.652,25.905,0.0,,48,175,9,2023-1,2597,0.886,5.968,16.095,-18.483,0.655,0.0,24.875,0.0,2023a,Denmark,danish,Social Democratic Party,SOC,13320,30,2019,201906,0.157098526,0.05740884407,0.07370054306,7.370054306,0.16095,0.05968,-0.6962007815809645,-1.239729673161196,0.5435288915802314
13410_201906,-1.3016031268506296,05/06/2019,RV,40,,5,2020.0,0.751,0.652,8.628,0.0,,16,175,9,2023-1,620,1.29,6.774,10.0,-19.516,1.129,1.613,19.516,0.806,2023a,Denmark,danish,Danish Social-Liberal Party,LIB,13410,40,2019,201906,0.09240924092,0.06270627063,0.07920792079,7.920792079,0.1,0.06774,-0.7493494234616884,-1.0151445403150199,0.26579511685333146
13420_201906,-0.969364935517711,05/06/2019,V,40,,5,2020.0,0.751,0.652,23.393,0.0,,43,175,9,2023-1,143,0.0,4.196,8.392,-17.483,0.0,0.0,33.566,0.0,2023a,Denmark,danish,Liberals,LIB,13420,40,2019,201906,0.0780141844,0.04255319149,0.04964539007,4.964539007,0.08392,0.04196,-0.6447500149974952,-0.5902513028659441,-0.05449871213155111
13620_201906,-0.5923697822619287,05/06/2019,KF,60,,5,2020.0,0.751,0.652,6.622,0.0,,12,175,9,2023-1,972,0.0,1.749,9.774,-7.202,3.395,2.366,26.235,0.0,2023a,Denmark,danish,Conservative People’s Party,CON,13620,60,2019,201906,0.08996897622,0.01654601861,0.04550155119,4.550155119,0.09774,0.01749,-0.11578468375284609,-0.10811922007673479,-0.007665463676111303
13720_201906,0.6033446550615329,05/06/2019,DF,70,,5,2020.0,0.751,0.652,8.735,0.0,,16,175,9,2023-1,94,0.0,0.0,7.447,32.979,0.0,0.0,22.34,0.0,2023a,Denmark,danish,Danish People’s Party,NAT,13720,70,2019,201906,0.08421052632,0.0,0.01052631579,1.052631579,0.07447,0.0,1.9515585683375385,1.4210577125952657,0.5305008557422728
13730_201906,0.03485205231409516,05/06/2019,,70,,5,2020.0,0.751,0.652,2.356,0.0,,4,175,9,2023-1,682,0.0,0.147,3.666,2.933,1.173,4.252,13.636,0.587,2023a,Denmark,danish,The New Right,NAT,13730,70,2019,201906,0.03664122137,0.001526717557,0.0320610687,3.20610687,0.03666,0.00147,0.40566883557061645,0.6940231068561356,-0.2883542712855191
14110_199103,-1.6295559887468412,17/03/1991,VL,10,,1,1995.0,0.669,,6.82,0.0,,10,200,1,,101,0.0,0.0,39.604,-38.614,14.851,0.0,2.97,1.98,2023a,Finland,finnish,Green Union,ECO,14110,10,1991,199103,0.03431372549,0.004901960784,0.1274509804,12.74509804,0.39604,0.0,-1.7319561636727872,-1.4345573497296389,-0.29739881394314827
14223_199103,-1.1837446281113255,17/03/1991,VAS,20,,1,1995.0,0.669,,10.075,0.0,,19,200,1,,56,0.0,0.0,19.643,-30.357,21.429,0.0,16.071,0.0,2023a,Finland,finnish,Left Wing Alliance,LEF,14223,20,1991,199103,0.1363636364,0.02272727273,0.04545454545,4.545454545,0.19643,0.0,-1.3071271839930805,-0.8644175005086574,-0.4427096834844231
14320_199103,-0.21381604839398705,17/03/1991,SSDP,30,,1,1995.0,0.669,,22.124,0.0,,48,200,1,,85,0.0,0.0,12.941,1.176,8.235,7.059,10.588,0.0,2023a,Finland,finnish,Finnish Social Democrats,SOC,14320,30,1991,199103,0.07594936709,0.0253164557,0.0253164557,2.53164557,0.12941,0.0,0.3152698386834607,0.3760061024404809,-0.06073626375702018
14620_199103,-0.47150227728510297,17/03/1991,KK,60,,1,1995.0,0.669,,19.314,0.0,,40,200,1,,67,0.0,0.0,10.448,-4.478,13.433,7.463,8.955,1.493,2023a,Finland,finnish,National Coalition,CON,14620,60,1991,199103,0.1388888889,0.0,0.02777777778,2.777777778,0.10448,0.0,0.024367204420524615,0.046455981786601944,-0.02208877736607733
14810_199103,-0.150658098519588,17/03/1991,SK,80,,1,1995.0,0.669,,24.825,0.0,,55,200,1,,79,0.0,0.0,11.392,1.266,18.987,0.0,1.266,0.0,2023a,Finland,finnish,Finnish Centre,AGR,14810,80,1991,199103,0.131147541,0.0,0.04918032787,4.918032787,0.11392,0.0,0.31990040767597294,0.45677762869132515,-0.1368772210153522
14901_199103,-0.9061816839857504,17/03/1991,RKP/SFP,90,,1,1995.0,0.669,,5.826,0.0,,12,200,1,,130,0.0,0.0,19.231,-7.692,9.231,0.0,15.385,0.0,2023a,Finland,finnish,Swedish People’s Party,ETH,14901,90,1991,199103,0.2457627119,0.0,0.05084745763,5.084745763,0.19231,0.0,-0.1409955593787461,-0.5094474187962981,0.368451859417552
14110_199503,-1.4794348318956967,19/03/1995,VL,10,,1,1997.0,0.669,,6.516,0.0,,9,200,1,,67,0.0,1.493,22.388,-13.433,0.0,0.0,25.373,0.0,2023a,Finland,finnish,Green Union,ECO,14110,10,1995,199503,0.1194029851,0.02985074627,0.1492537313,14.92537313,0.22388,0.01493,-0.436374410334444,-1.2425701971142815,0.8061957867798375
14223_199503,-0.9315628814859096,19/03/1995,VAS,20,,1,1997.0,0.669,,11.16,0.0,,22,200,1,,47,4.255,2.128,2.128,-14.894,0.0,0.0,36.17,0.0,2023a,Finland,finnish,Left Wing Alliance,LEF,14223,20,1995,199503,0.0,0.06060606061,0.0303030303,3.03030303,0.02128,0.02128,-0.5115439803128928,-0.5419069597446493,0.030362979431756476
14320_199503,-0.6359725838558274,19/03/1995,SSDP,30,,1,1997.0,0.669,,28.251,0.0,,63,200,1,,51,0.0,1.961,5.882,-13.725,0.0,7.843,39.216,0.0,2023a,Finland,finnish,Finnish Social Democrats,SOC,14320,30,1995,199503,0.03797468354,0.03797468354,0.0,0.0,0.05882,0.01961,-0.45139803417681706,-0.163882031259742,-0.2875160029170751
14620_199503,0.31300553012449495,19/03/1995,KK,60,,1,1997.0,0.669,,17.894,0.0,,39,200,1,,171,1.754,0.585,3.509,14.62,1.17,5.263,17.544,0.585,2023a,Finland,finnish,National Coalition,CON,14620,60,1995,199503,0.03546099291,0.0,0.03546099291,3.546099291,0.03509,0.00585,1.0069739446316235,1.0497484111037525,-0.042774466472129014
14810_199503,0.5508308719442656,19/03/1995,SK,80,,1,1997.0,0.669,,19.85,0.0,,44,200,1,,41,4.878,0.0,21.951,26.829,0.0,12.195,9.756,0.0,2023a,Finland,finnish,Finnish Centre,AGR,14810,80,1995,199503,0.06666666667,0.1,0.1666666667,16.66666667,0.21951,0.0,1.6351363538492016,1.3538988130422764,0.2812375408069252
14901_199503,0.01795079905616781,19/03/1995,RKP/SFP,90,,1,1997.0,0.669,,5.494,0.0,,12,200,1,,193,6.218,0.0,4.663,4.145,0.0,3.109,16.062,1.554,2023a,Finland,finnish,Swedish People’s Party,ETH,14901,90,1995,199503,0.04838709677,0.0,0.02150537634,2.150537634,0.04663,0.0,0.46802716466978134,0.6724084087237598,-0.2043812440539785
14110_199903,-1.2745211505844547,21/03/1999,VL,10,,1,2000.0,0.669,,7.27,0.0,,11,200,1,,256,0.781,1.172,24.609,-6.25,0.0,0.391,14.063,0.781,2023a,Finland,finnish,Green Union,ECO,14110,10,1999,199903,0.3286384977,0.009389671362,0.1737089202,17.37089202,0.24609,0.01172,-0.0668035539653832,-0.9805099050670705,0.9137063511016873
